gene_id	CD-PTKO_18_27m_vs_CD-PTWT_18_27m	CD_PTWT_16m_vs_CD_PTWT_6m	CD_PTWT_6m_vs_WD_PTWT_6m	CD_PTWT_18_27m_vs_CD_PTWT_6m	CD_PTWT_18_27m_vs_WD_PTWT_18_27m	WD-PTKO_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_16m_vs_WD_PTWT_6m	WD-PTWT_18_27m_vs_WD-PTKO_18_27m	CD_PTWT_16m_vs_WD_PTWT_16m	WD-PTWT_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_18_27m_vs_WD_PTWT_6m	WD-PTKO_18_27m_vs_CD-PTKO_18_27m
ENSMUSG00000045319	0.443694	-0.33561599999999997	0.6299680000000001	-0.367251	1.3344	1.6299299999999999	0.520246	-0.303129	-0.235891	1.3344	1.59315	1.18244
ENSMUSG00000045404	2.53145	-0.456628	0.600375	0.821541	0.443453	0.907977	-0.0885247	-0.473713	0.22305300000000003	0.443453	1.8618299999999999	-1.6195899999999999
ENSMUSG00000045502	3.3145300000000004	-1.4543700000000002	0.5611	0.15343900000000002	1.1051	4.14543	-1.75635	-3.04604	0.8549040000000001	1.1051	1.81545	0.835357
ENSMUSG00000045551	5.220680000000001	0.432622	-0.953802	1.03284	1.18876	3.5682400000000003	-1.8292	-2.3890000000000002	1.30083	1.18876	1.2642	-1.64572
ENSMUSG00000045573	1.27766	-2.06681	1.49206	0.227278	0.197357	2.08281	-0.013209799999999999	-1.8922599999999998	-0.571174	0.197357	1.9120400000000002	0.801883
ENSMUSG00000045658	1.31037	-0.708588	-0.156922	0.6574800000000001	0.1001	1.1652	-0.255698	-1.07318	-0.619893	0.1001	0.596434	-0.14523699999999998
ENSMUSG00000045662	-0.741095	-1.61701	1.33531	-2.02676	-1.7819200000000002	-2.82967	0.397175	1.03609	-0.689348	-1.7819200000000002	-2.47769	-2.09233
ENSMUSG00000045672	0.0548869	0.133417	-1.35953	-0.26771500000000004	0.37330599999999997	0.00624147	0.175925	0.35623699999999997	-1.4128399999999999	0.37330599999999997	-1.25711	-0.0433031
ENSMUSG00000045763	2.1542	-0.18563	-0.120913	0.876907	0.45432799999999995	1.21675	0.184863	-0.770347	-0.501521	0.45432799999999995	1.20597	-0.9368209999999999
ENSMUSG00000045871	-0.8014720000000001	-0.459319	0.625034	-0.587734	-0.644035	-1.67353	0.296644	1.0196	-0.141561	-0.644035	-0.610223	-0.876576
ENSMUSG00000046223	0.743671	-0.319142	0.17463800000000002	0.149093	0.243342	2.48178	-0.17206400000000002	-2.24642	0.0184035	0.243342	0.563131	1.7412599999999998
ENSMUSG00000046245	3.8935800000000005	-0.563021	0.667501	-1.07864	1.37812	2.51663	-0.125532	-1.14695	0.22102399999999997	1.37812	0.962892	-1.3742
ENSMUSG00000046275	0.321437	-0.07216	-0.077937	0.323966	1.14323	0.23221799999999998	0.030409500000000003	0.8991819999999999	-0.19148900000000002	1.14323	1.3852799999999998	-0.08679760000000002
ENSMUSG00000046410	1.52526	-0.010262	-0.00560994	0.43642200000000003	0.5297569999999999	1.00683	-0.276573	-0.487126	0.251575	0.5297569999999999	0.9564860000000001	-0.5169159999999999
ENSMUSG00000046598	-0.47317700000000007	-0.155309	0.559276	-0.373681	-0.7698520000000001	-1.2307700000000001	-0.118557	0.450488	0.512264	-0.7698520000000001	-0.587813	-0.758256
ENSMUSG00000046687	-0.42485200000000006	0.518461	0.06159119999999999	0.257948	-0.49925	-1.2011	0.200993	0.6910729999999999	0.36898800000000004	-0.49925	-0.183394	-0.775399
ENSMUSG00000046718	1.40129	-0.120359	-0.034207800000000003	0.380152	0.31445100000000004	0.9572700000000001	0.371902	-0.651854	-0.5368970000000001	0.31445100000000004	0.656569	-0.442274
ENSMUSG00000046733	0.00830847	-0.123786	0.37828	-0.0265923	0.73175	2.30698	-0.307054	-1.5805	0.550918	0.73175	1.07964	2.2972599999999996
ENSMUSG00000046768	0.697677	-0.48565600000000003	0.30444899999999997	0.0197636	0.172208	1.86175	-0.38510300000000003	-1.6971900000000002	0.19428499999999999	0.172208	0.49231899999999995	1.16581
ENSMUSG00000046805	2.1575	-0.408478	0.058373900000000006	0.8831200000000001	0.727644	1.3157	0.51555	-0.597803	-0.8759399999999999	0.727644	1.66487	-0.841251
ENSMUSG00000046999	-0.891641	-0.8372649999999999	1.9889599999999998	-0.923466	-1.7048299999999998	-1.98665	0.35289699999999996	0.271219	0.787529	-1.7048299999999998	-0.642422	-1.0973700000000002
ENSMUSG00000047180	1.2698	-0.23430700000000002	0.222109	0.324144	0.0758841	0.8859899999999999	-0.210738	-0.819299	0.18879500000000002	0.0758841	0.61782	-0.383151
ENSMUSG00000047281	0.717592	-0.0126133	-0.0625243	0.082855	0.734826	2.7303	-0.360274	-2.0028099999999998	0.275362	0.734826	0.751358	2.01637
ENSMUSG00000047330	-0.00326245	-0.473775	-0.159878	0.0337029	-0.563756	1.88733	-1.11099	-2.45911	0.466113	-0.563756	-0.6937220000000001	1.89188
ENSMUSG00000047414	0.913853	-0.606337	0.246844	-0.33621999999999996	0.768779	1.60548	-0.257092	-0.8455469999999999	-0.111811	0.768779	0.675597	0.692185
ENSMUSG00000047501	0.454395	-0.0022321	-0.209056	0.026882599999999996	0.890358	1.61358	-0.48005600000000004	-0.73242	0.258983	0.890358	0.704281	1.1633799999999999
ENSMUSG00000047719	-0.4543	-0.156353	0.517357	-0.531829	-0.502045	-1.05415	-0.223633	0.541342	0.573921	-0.502045	-0.5201060000000001	-0.599847
ENSMUSG00000047730	0.264399	1.27785	0.380425	0.38821500000000003	3.07113	1.99826	1.1289	1.0635700000000001	0.520399	3.07113	3.8351300000000004	1.7306599999999999
ENSMUSG00000047746	-0.319677	-0.12031199999999999	0.214246	-0.21267600000000003	-0.698725	-1.22253	-0.08863760000000001	0.512562	0.17288299999999998	-0.698725	-0.70062	-0.903292
ENSMUSG00000047798	4.5713099999999995	1.20134	-1.3928	1.7157	1.71711	4.73053	0.5821729999999999	-3.02284	-0.785659	1.71711	2.036	0.166431
ENSMUSG00000047810	1.22459	-0.106019	0.2653	1.11527	0.185368	0.8824290000000001	0.760637	-0.707329	-0.610953	0.185368	1.56209	-0.338165
ENSMUSG00000047881	0.31306799999999996	-0.154648	0.152568	0.531609	0.15073699999999998	1.46535	-0.250784	-1.3232899999999999	0.239027	0.15073699999999998	0.831017	1.15565
ENSMUSG00000047945	1.2598200000000002	-0.460707	-0.108775	0.316251	0.05515269999999999	2.29569	-0.154776	-2.24913	-0.424675	0.05515269999999999	0.258736	1.04015
ENSMUSG00000048120	1.6643299999999999	-0.652254	0.107171	0.41260600000000003	0.662916	1.9159700000000002	0.018790599999999998	-1.26272	-0.573084	0.662916	1.179	0.256337
ENSMUSG00000048163	1.62602	-0.484471	0.390898	0.6665	0.445039	1.4374799999999999	0.637948	-1.00235	-0.742348	0.445039	1.4983899999999999	-0.18599000000000002
ENSMUSG00000048330	0.0317046	0.586171	0.550637	0.522727	0.149585	0.4165	0.595934	-0.276068	0.53113	0.149585	1.21933	0.384363
ENSMUSG00000048373	0.481699	0.0907862	0.161083	0.618452	0.394106	1.78105	0.272419	-1.3941	-0.030131799999999997	0.394106	1.16927	1.29967
ENSMUSG00000048489	1.62917	1.4546299999999999	-1.34417	0.601591	2.2292	2.60638	-0.48318599999999995	-0.385283	0.583755	2.2292	1.48231	0.984492
ENSMUSG00000048498	5.79312	-0.79019	1.63145	-0.13688	1.9207599999999998	1.65881	2.05558	0.249428	-1.2244	1.9207599999999998	3.41134	-4.13399
ENSMUSG00000048572	-0.198094	0.0480436	0.211729	-0.031053300000000002	0.685505	1.0600399999999999	1.13642	-0.385125	-0.8871709999999999	0.685505	0.862196	1.26368
ENSMUSG00000048612	0.509033	0.152611	-0.245088	0.990025	0.604341	1.25752	0.124577	-0.6606989999999999	-0.226607	0.604341	1.34507	0.746532
ENSMUSG00000048701	-0.367154	-0.265502	0.457837	-0.418508	-0.5437850000000001	-1.02356	0.00654497	0.469483	0.17544500000000002	-0.5437850000000001	-0.508121	-0.655996
ENSMUSG00000048779	1.7345599999999999	-0.132992	-0.148265	0.322232	0.32944	1.04411	0.18933	-0.72409	-0.48059399999999997	0.32944	0.499332	-0.6881470000000001
ENSMUSG00000048865	1.63834	-0.830025	0.28324699999999997	0.676473	0.53928	1.02958	0.326904	-0.501102	-0.884123	0.53928	1.49508	-0.607887
ENSMUSG00000049037	3.5268699999999997	-0.293294	0.193704	0.888494	0.919961	1.4877799999999999	0.04737569999999999	-0.577782	-0.15626900000000002	0.919961	1.9978	-2.03682
ENSMUSG00000049086	0.49397399999999997	-0.225498	-0.05802430000000001	-0.25522399999999995	0.43177200000000004	1.55618	-0.0640939	-1.13281	-0.22855	0.43177200000000004	0.11481400000000001	1.0661200000000002
ENSMUSG00000049130	2.98128	0.0430596	-0.82457	1.52873	0.5299119999999999	1.7873400000000002	-0.037389099999999995	-1.2653	-0.754003	0.5299119999999999	1.2296799999999999	-1.1928
ENSMUSG00000049241	0.6014689999999999	-1.07457	-0.179028	-0.48376499999999995	0.17211700000000002	-0.6602020000000001	-1.0292299999999999	0.820953	-0.234607	0.17211700000000002	-0.495126	-1.2634299999999998
ENSMUSG00000049436	1.5715700000000001	0.19541	0.41926	-0.920284	3.7698099999999997	1.68232	-0.412355	2.0796099999999997	1.01657	3.7698099999999997	3.26456	0.100787
ENSMUSG00000049608	2.63979	-0.00670934	-0.155314	0.053324199999999995	1.93501	2.18626	1.1520299999999999	-0.26517199999999996	-1.32676	1.93501	1.83066	-0.44865600000000005
ENSMUSG00000049625	1.6032799999999998	-0.910518	0.08439769999999999	0.468919	0.125273	0.451863	0.0383305	-0.337621	-0.874188	0.125273	0.674817	-1.1486299999999998
ENSMUSG00000049744	0.248324	0.39116799999999996	0.147764	0.967175	0.0242578	0.344578	0.103279	-0.330433	0.426259	0.0242578	1.13516	0.0986075
ENSMUSG00000049775	1.48105	-0.10375799999999999	-0.0635683	0.346645	0.48517299999999997	1.52816	0.205244	-1.0516	-0.38237899999999997	0.48517299999999997	0.76427	0.050397199999999996
ENSMUSG00000049866	0.8540459999999999	0.105252	-0.434518	0.616472	0.53967	1.22394	-0.13210999999999998	-0.69353	-0.207191	0.53967	0.717605	0.372367
ENSMUSG00000049892	0.517368	-0.31195100000000003	-0.337804	-0.251277	0.66401	2.41665	-0.543679	-1.75965	-0.114479	0.66401	0.07136619999999999	1.90316
ENSMUSG00000049988	2.72131	-0.79525	-0.514703	0.8531139999999999	0.649999	1.34469	-0.608248	-0.703816	-0.710884	0.649999	0.9842690000000001	-1.37402
ENSMUSG00000050069	0.659503	0.2993	0.8308409999999999	0.672966	1.2276200000000002	1.64375	-1.80843	-0.423271	2.92985	1.2276200000000002	2.72838	0.978826
ENSMUSG00000050097	-0.31559899999999996	-1.1405299999999998	0.9288549999999999	-1.32631	-0.198171	-0.518774	-0.771454	0.309327	0.5495369999999999	-0.198171	-0.598846	-0.200051
ENSMUSG00000050164	0.00583759	1.3598299999999999	0.7328520000000001	1.59788	0.31358800000000003	0.8196049999999999	1.36436	-0.515533	0.721799	0.31358800000000003	2.6411700000000002	0.8190970000000001
ENSMUSG00000050335	0.770566	0.146875	-0.00480998	0.199192	0.434622	1.60883	0.00552076	-1.18219	0.127381	0.434622	0.625132	0.8409620000000001
ENSMUSG00000050359	0.480008	0.7077359999999999	-0.288403	0.9740200000000001	2.54228	1.95733	-0.869042	0.578659	1.2796399999999999	2.54228	3.22341	1.46836
ENSMUSG00000050370	1.0648799999999998	-0.6931390000000001	0.0593061	0.476624	0.360165	2.12927	-0.028589099999999996	-1.7772299999999999	-0.61411	0.360165	0.892494	1.0634
ENSMUSG00000050578	2.40846	-0.422654	0.556918	-0.340735	-0.658971	0.016398	-0.214469	-0.685709	0.33908499999999997	-0.658971	-0.446453	-2.38537
ENSMUSG00000050721	1.4742899999999999	-0.567008	0.0615049	0.16105899999999998	0.186231	1.07213	-0.035026	-0.89597	-0.48082299999999994	0.186231	0.404839	-0.398723
ENSMUSG00000050751	0.709018	-0.00611679	0.153892	0.577784	0.532523	2.0962	0.294883	-1.5722200000000002	-0.155603	0.532523	1.2605600000000001	1.3915600000000001
ENSMUSG00000050777	0.814448	0.14563299999999998	-0.303975	0.46693100000000004	1.0138	1.3203200000000002	-0.016716099999999998	-0.317223	-0.149809	1.0138	1.17344	0.511843
ENSMUSG00000050910	0.551344	-0.20766700000000002	-0.21439299999999997	0.201784	0.0783247	1.63831	-0.18269200000000002	-1.56837	-0.24963200000000002	0.0783247	0.06194500000000001	1.09012
ENSMUSG00000050989	0.944533	-0.65469	0.226715	-0.00319735	0.275134	1.295	-0.23012600000000002	-1.02861	-0.20814000000000002	0.275134	0.494658	0.353283
ENSMUSG00000051022	1.0328899999999999	-0.9135700000000001	0.763219	-0.377691	0.963101	1.76777	0.0732193	-0.814527	-0.23313699999999998	0.963101	1.34476	0.736532
ENSMUSG00000051041	0.294563	0.257058	-0.466761	1.19982	0.22941199999999998	0.45221300000000003	-0.33767199999999997	-0.233084	0.11849100000000001	0.22941199999999998	0.9584469999999999	0.156967
ENSMUSG00000051076	0.708482	-0.9359430000000001	-0.108649	0.11861500000000001	1.13795	1.84074	0.194221	-0.712683	-1.24952	1.13795	1.14353	1.13588
ENSMUSG00000051397	0.37399899999999997	-0.09895810000000001	-0.24836399999999997	0.12958	0.887258	1.31396	-0.48354300000000006	-0.43557799999999997	0.12701800000000002	0.887258	0.764461	0.941997
ENSMUSG00000051439	2.15243	-0.091349	-0.659239	0.922422	0.787768	3.74194	-0.373946	-2.9609099999999997	-0.386644	0.787768	1.04687	1.59236
ENSMUSG00000051457	1.5463	-0.38610700000000003	-0.318826	0.819436	0.271448	0.6899029999999999	0.20775500000000002	-0.43024399999999996	-0.9228790000000001	0.271448	0.76788	-0.855509
ENSMUSG00000051483	1.12315	0.631125	-0.9109870000000001	0.7733770000000001	0.957218	2.17313	-0.19959200000000002	-1.22593	-0.0890262	0.957218	0.816059	1.05473
ENSMUSG00000051506	1.7058799999999998	-0.5471600000000001	0.10544200000000001	0.914866	0.48311400000000004	1.02593	0.0296693	-0.555027	-0.48218199999999994	0.48311400000000004	1.49965	-0.678704
ENSMUSG00000051652	-0.327863	-0.0570634	0.17690999999999998	-0.131676	-0.702646	-1.28556	0.00916551	0.571858	0.101423	-0.702646	-0.6611229999999999	-0.957793
ENSMUSG00000051682	3.8201099999999997	-0.276934	-0.0698097	0.179671	0.957348	1.70792	0.834131	-0.762829	-1.19151	0.957348	1.06378	-2.10752
ENSMUSG00000051906	0.578889	-16.7638	17.5747	2.4715	1.46161	-1.2152100000000001	0.0	2.66735	0.0	1.46161	22.5162	-1.8042099999999999
ENSMUSG00000051998	1.36011	-0.52223	0.35814	0.5895130000000001	1.65688	1.2657100000000001	0.9441350000000001	0.377717	-1.1182	1.65688	2.6009	-0.0937327
ENSMUSG00000052013	1.1265100000000001	-0.0817148	-0.776423	1.33197	1.2518799999999999	0.8907280000000001	0.512302	0.347788	-1.38071	1.2518799999999999	1.80425	-0.236436
ENSMUSG00000052160	2.22372	-0.268475	-0.209738	0.883656	0.704704	1.19313	0.34848	-0.49809	-0.836918	0.704704	1.37466	-1.02825
ENSMUSG00000052305	-0.264891	-0.0447575	-0.43082600000000004	0.169122	1.1108200000000001	3.5453900000000003	0.167451	-2.44161	-0.653405	1.1108200000000001	0.846045	3.82007
ENSMUSG00000052316	0.50053	1.47775	-0.407995	1.11154	0.531746	0.0614528	0.405669	0.45991400000000004	0.655513	0.531746	1.23211	-0.43733999999999995
ENSMUSG00000052384	1.79614	-0.410962	0.167493	0.151855	0.472233	1.09745	0.108275	-0.635634	-0.361817	0.472233	0.78789	-0.695868
ENSMUSG00000052396	0.125944	0.42894499999999997	-1.38195	-0.48213199999999995	0.67389	0.5005649999999999	0.46377399999999996	0.161599	-1.42801	0.67389	-1.19329	0.37779
ENSMUSG00000052560	0.477627	0.259522	-0.35588600000000004	0.49453199999999997	0.5901649999999999	2.11503	-0.70718	-1.5319399999999999	0.600504	0.5901649999999999	0.724847	1.63802
ENSMUSG00000052562	-0.45498	-0.0935372	0.14329	-0.361919	-0.682592	-1.60436	-0.027166500000000003	0.911532	0.0672548	-0.682592	-0.9046360000000001	-1.15121
ENSMUSG00000052688	1.8328799999999998	-0.48499899999999996	0.26958000000000004	0.880712	0.331425	1.28236	0.746296	-0.9595549999999999	-0.971484	0.331425	1.47745	-0.5493439999999999
ENSMUSG00000052727	0.397908	-0.321796	-0.295837	0.295953	0.44777799999999995	1.35196	-0.44031499999999996	-0.911206	-0.186923	0.44777799999999995	0.443709	0.949656
ENSMUSG00000052749	2.42572	1.67408	-2.73102	2.42615	0.742742	3.2377	-0.477634	-2.5009900000000003	-0.5886279999999999	0.742742	0.434329	0.816304
ENSMUSG00000053007	1.27455	0.659312	-0.165453	0.54584	0.650922	2.32805	-0.18046199999999998	-1.68428	0.664914	0.650922	1.0273299999999999	1.05282
ENSMUSG00000053044	2.5674799999999998	1.64945	-0.9922559999999999	1.33492	1.25407	1.82988	0.679203	-0.587593	-0.033489599999999994	1.25407	1.5931	-0.736279
ENSMUSG00000053062	1.01199	-0.195132	0.0278873	0.29636999999999997	0.36099899999999996	1.39967	-0.5267689999999999	-1.04772	0.34967600000000004	0.36099899999999996	0.681376	0.390959
ENSMUSG00000053063	2.88605	-0.34602	0.10313199999999999	0.41653199999999996	0.752311	1.2265700000000002	0.6459729999999999	-0.48404899999999995	-0.898272	0.752311	1.26765	-1.65737
ENSMUSG00000053113	1.7380200000000001	-0.39012399999999997	-0.467283	1.5527799999999998	0.9571379999999999	3.88996	0.0822077	-2.93935	-0.948607	0.9571379999999999	2.0385400000000002	2.15314
ENSMUSG00000053158	1.39425	0.103399	0.057851	0.010760299999999999	0.597604	1.48595	0.180791	-0.898424	-0.0286151	0.597604	0.662856	0.0957435
ENSMUSG00000053168	-0.43805299999999997	0.472652	0.8902030000000001	-0.9721270000000001	0.761703	-0.145223	0.10625	0.896127	1.2473100000000001	0.761703	0.6764899999999999	0.293518
ENSMUSG00000053175	0.531321	0.306467	-0.276986	0.612319	0.214479	1.5852600000000001	0.0398042	-1.37926	-0.0206736	0.214479	0.545995	1.05656
ENSMUSG00000053279	1.03322	1.55131	-1.72803	1.6580000000000001	0.608871	1.4953	0.589443	-0.896367	-0.774662	0.608871	0.5350779999999999	0.46322299999999994
ENSMUSG00000053303	0.00819141	-0.639305	1.08544	-0.8988	1.5812700000000002	1.34166	-0.15692799999999998	0.23045900000000002	0.592935	1.5812700000000002	1.76465	1.33494
ENSMUSG00000053560	0.20433800000000002	0.15779	-0.5278470000000001	0.52093	0.0579678	1.21757	-0.234388	-1.1672200000000001	-0.14573	0.0579678	0.047164300000000006	1.01405
ENSMUSG00000053702	0.735078	-0.408636	-0.33553099999999997	0.0349707	0.703475	2.24582	0.357257	-1.54965	-1.1103100000000001	0.703475	0.399023	1.51187
ENSMUSG00000053977	1.7412	0.12471700000000001	-0.506127	0.659538	0.30092199999999997	0.821	0.409035	-0.531051	-0.8023859999999999	0.30092199999999997	0.450255	-0.918077
ENSMUSG00000054072	1.6777400000000002	-0.8871680000000001	1.2888600000000001	-0.0835655	0.0284471	0.477371	1.6753900000000002	-0.459667	-1.2851700000000001	0.0284471	1.23005	-1.1977799999999998
ENSMUSG00000054342	1.36287	0.792916	-0.677524	1.68197	1.0564200000000001	1.24722	1.00485	-0.203497	-0.8997569999999999	1.0564200000000001	2.05749	-0.11427999999999999
ENSMUSG00000054364	0.536062	-0.153359	0.0840375	0.183694	0.252415	1.31469	-0.029510400000000003	-1.07215	-0.049622900000000005	0.252415	0.516479	0.7819
ENSMUSG00000054422	2.4985	1.5712700000000002	-3.78223	1.52205	1.8750799999999999	3.9710099999999997	-1.01044	-2.10755	-1.20581	1.8750799999999999	-0.38856	1.4799200000000001
ENSMUSG00000054675	1.1013600000000001	-0.821256	-0.174466	0.164859	0.0540755	1.28308	-0.550114	-1.2383600000000001	-0.455317	0.0540755	0.0403464	0.184386
ENSMUSG00000054850	-0.52677	-0.264484	1.08266	-0.657284	-0.807271	-1.39134	0.123918	0.573055	0.683723	-0.807271	-0.385044	-0.863654
ENSMUSG00000054855	0.405023	-0.173849	-0.152601	0.43199499999999996	0.313184	2.98011	0.029332099999999996	-2.6743799999999998	-0.366471	0.313184	0.588781	2.57787
ENSMUSG00000055114	-0.597366	-0.09925089999999999	0.9203399999999999	-0.17512	-1.19622	-1.6549	0.31541399999999997	0.44713100000000006	0.49598100000000006	-1.19622	-0.454611	-1.05694
ENSMUSG00000055116	1.2698	0.48248500000000005	0.3761	1.05818	0.591828	0.9524090000000001	0.0438923	-0.365927	0.806542	0.591828	2.02141	-0.322863
ENSMUSG00000055407	0.298324	-0.149595	-0.22888200000000003	0.403617	1.6347	1.41374	0.30540700000000004	0.21191500000000002	-0.6943010000000001	1.6347	1.80552	1.11415
ENSMUSG00000055541	2.44152	-0.612089	-0.0807354	0.377314	0.892284	1.24668	-0.0860419	-0.364818	-0.616644	0.892284	1.1849299999999998	-1.1919799999999998
ENSMUSG00000055632	-0.652334	0.336769	0.158414	-0.016569900000000002	-0.8172020000000001	-1.25255	-0.08722039999999999	0.42407	0.572767	-0.8172020000000001	-0.679175	-0.599791
ENSMUSG00000055653	0.486584	0.558922	-0.0395664	1.9499	-0.35328200000000004	0.5792430000000001	0.304508	-0.9435399999999999	0.20501799999999998	-0.35328200000000004	1.55313	0.0942537
ENSMUSG00000055866	-1.16896	-0.0392221	-0.12781700000000001	-0.20717800000000003	-0.0371989	-0.0812782	0.595352	0.032755099999999995	-0.773889	-0.0371989	-0.374967	1.09303
ENSMUSG00000056025	1.08684	-0.181292	-0.7231569999999999	0.9127700000000001	1.2293100000000001	1.42175	0.07458769999999999	-0.20167000000000002	-0.9877799999999999	1.2293100000000001	1.4151200000000002	0.33910300000000004
ENSMUSG00000056054	2.16657	-0.0350173	-1.3484200000000002	1.57572	2.13922	7.1656	-1.52024	-5.03009	0.13059500000000002	2.13922	2.36338	5.0010699999999995
ENSMUSG00000056071	2.25449	1.20906	-2.3102400000000003	2.61878	2.32737	7.172999999999999	-1.35711	-4.8496	0.24856199999999998	2.32737	2.6327700000000003	4.92023
ENSMUSG00000056091	1.45517	-0.383496	0.17246199999999998	0.0956205	-0.143873	0.662099	-0.28356	-0.815759	0.06323759999999999	-0.143873	0.120227	-0.787493
ENSMUSG00000056737	1.78361	-0.1498	-0.851555	0.355249	1.1765299999999999	2.1550700000000003	-0.718302	-0.987294	-0.29208	1.1765299999999999	0.676499	0.374971
ENSMUSG00000056749	0.744089	0.558399	0.0822967	0.825023	0.599427	2.3311	1.81895	-1.73622	-1.1854799999999999	0.599427	1.5032299999999998	1.58712
ENSMUSG00000057074	-0.651364	-0.651143	1.32307	-0.153257	-2.7174099999999997	-4.0256300000000005	-0.251776	1.29453	0.9147489999999999	-2.7174099999999997	-1.5515	-3.3754699999999995
ENSMUSG00000057092	0.899919	0.607946	0.740522	-0.149362	2.6519999999999997	1.73347	2.55992	0.9135719999999999	-1.21783	2.6519999999999997	3.23989	0.8225309999999999
ENSMUSG00000057135	1.9009	-0.9836440000000001	-0.561837	0.17516700000000002	0.30455	0.795427	0.162176	-0.501884	-1.71862	0.30455	-0.0854768	-1.10274
ENSMUSG00000057191	2.3778200000000003	-0.0849414	0.24913200000000002	0.38112399999999996	1.12973	2.67298	0.604482	-1.55141	-0.448955	1.12973	1.7564799999999998	0.297871
ENSMUSG00000057425	-0.163171	0.475108	-1.44785	-0.073562	0.213804	-0.760149	0.140766	0.963357	-1.1238299999999999	0.213804	-1.3110700000000002	-0.598258
ENSMUSG00000057897	0.739452	0.326059	0.14446099999999998	-0.402553	0.629219	1.18983	0.365361	-0.5691430000000001	0.09593539999999999	0.629219	0.367504	0.45548599999999995
ENSMUSG00000057933	0.652309	0.717543	-0.9367620000000001	0.8492290000000001	0.678323	1.14173	0.5591520000000001	-0.47268699999999997	-0.787738	0.678323	0.586655	0.489183
ENSMUSG00000057967	0.52071	0.653622	-1.91976	0.291022	1.6309799999999999	1.47755	-0.518073	0.142818	-0.754363	1.6309799999999999	-0.00106253	0.962306
ENSMUSG00000058099	2.01573	-0.8524379999999999	0.47185900000000003	0.305854	0.47702	1.16076	0.21842899999999998	-0.693796	-0.6087100000000001	0.47702	1.25079	-0.853
ENSMUSG00000058216	2.5497	-0.813921	-2.0686299999999997	-0.28084699999999996	0.43453	2.68149	-2.71455	-2.2599	-0.17596199999999998	0.43453	-1.91848	0.141047
ENSMUSG00000058258	0.0420315	-0.751432	1.46781	-0.5231100000000001	-1.44433	-1.52968	-0.22258899999999998	0.0747098	0.9285389999999999	-1.44433	-0.503949	-1.5743200000000002
ENSMUSG00000058427	1.60551	1.11765	-0.261196	1.7313	1.15796	6.39783	-14.8248	-5.24475	16.9225	1.15796	2.62405	4.79065
ENSMUSG00000058488	-0.45039399999999996	0.024694400000000002	0.24673	0.024356299999999997	-0.652299	-1.35124	-0.0504475	0.688839	0.312131	-0.652299	-0.384909	-0.9013180000000001
ENSMUSG00000058589	-1.3171700000000002	-0.216658	1.06803	-0.179722	-2.4033900000000004	-1.9822099999999998	1.15868	-0.434478	-0.317236	-2.4033900000000004	-1.51876	-0.661788
ENSMUSG00000058672	0.620591	0.113052	-0.4136	0.257713	0.5920949999999999	1.3799299999999999	-0.30656300000000003	-0.79681	-0.00269085	0.5920949999999999	0.43238699999999997	0.761551
ENSMUSG00000058715	2.69718	-0.293889	0.010419	0.8354389999999999	0.61566	1.97849	0.6367	-1.37121	-0.9299700000000001	0.61566	1.4575799999999999	-0.714703
ENSMUSG00000058755	1.23834	0.658945	-0.538759	1.87852	0.912897	4.957380000000001	1.21899	-4.0529	-1.11181	0.912897	2.24975	3.72631
ENSMUSG00000058794	1.10152	-0.10017000000000001	-0.00814474	0.00202336	0.656281	2.38458	-2.02759	-1.73742	1.91009	0.656281	0.64677	1.2897399999999999
ENSMUSG00000058818	2.17236	-0.674611	-0.109199	0.9327350000000001	1.01196	1.83178	0.447087	-0.8279219999999999	-1.2401200000000001	1.01196	1.83112	-0.33903099999999997
ENSMUSG00000058952	0.896092	1.0953	-0.31249	2.03524	0.7154590000000001	1.2641	0.388098	-0.557746	0.385348	0.7154590000000001	2.43401	0.366858
ENSMUSG00000059089	3.4965	-0.567154	0.171525	0.6036020000000001	1.01482	2.10269	0.822274	-1.09655	-1.22791	1.01482	1.78584	-1.3900700000000001
ENSMUSG00000059108	2.9635	-1.21218	1.17014	0.532833	1.4198	4.516030000000001	-0.97431	-3.1038799999999998	0.919703	1.4198	3.11905	1.56102
ENSMUSG00000059146	1.1051	0.317859	-1.02515	0.537207	1.0260200000000002	2.62196	0.618273	-1.6043100000000001	-1.33655	1.0260200000000002	0.534054	1.51967
ENSMUSG00000059336	0.151116	-0.22973400000000002	0.775818	-0.503229	1.26502	0.77654	-0.439528	0.48144	0.974648	1.26502	1.53365	0.621062
ENSMUSG00000059498	2.6712	-0.056620000000000004	-0.196948	1.1765299999999999	0.9265559999999999	2.62065	0.42713199999999996	-1.7017799999999998	-0.690995	0.9265559999999999	1.9020099999999998	-0.0464886
ENSMUSG00000059714	0.210286	0.145137	-0.203545	0.0204011	0.196729	1.02007	-0.0957058	-0.832634	0.028003300000000002	0.196729	0.0100618	0.813457
ENSMUSG00000059824	-1.26226	0.0979823	-0.20662800000000003	-0.503125	-0.667261	-1.2678	0.0488533	0.588445	-0.168487	-0.667261	-1.38011	-0.00398088
ENSMUSG00000060063	2.15706	-0.0794701	-0.37990799999999997	1.1474799999999998	0.477117	2.4331	0.464412	-1.96413	-0.9335530000000001	0.477117	1.24055	0.280588
